,overpoints,to_end_seconds,interactions
36798,4898,12868,2
36799,4792,12868,2
36800,4655,12868,2
36801,4381,12868,2
36802,4195,12868,2
36803,4018,12868,2
36804,3770,12868,2
36805,3334,12867,2
36806,3100,12867,2
36807,2841,12867,2
36808,2357,12867,2
36809,2134,12867,2
36810,1972,12867,2
36811,1661,12867,2
36812,1551,12867,2
36813,1435,12867,2
36814,1395,12867,2
36815,1305,12867,2
36816,1313,12867,2
36817,1345,12867,2
36818,1406,12867,2
36819,1415,12867,2
36820,1483,12867,2
36821,1519,12867,2
36822,1654,12867,2
36823,1704,12867,2
36824,1797,12867,2
36825,1837,12867,2
36826,1878,12867,2
36827,1943,12867,2
36828,1971,12866,2
36829,2021,12866,2
36830,2082,12866,2
36831,2143,12866,2
36832,2214,12866,2
36833,2443,12866,2
36834,2343,12866,2
36835,2148,12866,2
36836,2003,12866,2
36837,1912,12866,2
36838,1602,12866,2
36839,1445,12866,2
36840,1386,12866,2
36841,1310,12866,2
36842,1318,12866,2
36843,1383,12866,2
36844,1408,12866,2
36845,1517,12866,2
36846,1587,12866,2
36847,1715,12866,2
36848,1891,12866,2
36849,2091,12866,2
36850,2626,12866,2
36851,2930,12866,2
36852,3174,12865,2
36853,3594,12865,2
36854,3779,12865,2
36855,3922,12865,2
36856,4237,12865,2
36857,4342,12865,2
36858,4412,12865,2
36859,4403,12865,2
36860,4520,12865,2
36861,4670,12865,2
36862,4826,12865,2
36863,5083,12865,2
36864,5143,12865,2
36865,5156,12865,2
36866,5264,12865,2
36867,5373,12865,2
36868,5481,12865,2
36869,5542,12865,2
36870,5608,12865,2
36871,5612,12865,2
36872,5575,12865,2
36873,5574,12865,2
36874,5621,12865,2
36875,5622,12865,2
36876,5635,12864,2
36877,5648,12864,2
36878,5723,12864,2
36879,5742,12864,2
36880,5736,12864,2
36881,5731,12864,2
36882,5737,12864,2
36883,5694,12864,2
36884,5718,12864,2
36885,5749,12864,2
36886,5742,12864,2
36887,5716,12864,2
36888,5690,12864,2
36889,5694,12864,2
36890,5709,12864,2
36891,5767,12864,2
36892,5980,12864,2
36893,6059,12864,2
36894,5994,12864,2
36895,5980,12864,2
36896,5989,12864,2
36897,6002,12864,2
36898,5972,12864,2
36899,5966,12863,2
36900,5980,12863,2
36901,6016,12863,2
36902,6107,12863,2
36903,6089,12863,2
36904,5966,12863,2
36905,5944,12863,2
36906,5897,12863,2
36907,5795,12863,2
36908,5670,12863,2
36909,5595,12863,2
36910,5530,12863,2
36911,5534,12863,2
36912,5564,12863,2
36913,5601,12863,2
36914,5694,12863,2
36915,5712,12863,2
36916,5710,12863,2
36917,5771,12863,2
36918,5810,12863,2
36919,5885,12863,2
36920,5912,12863,2
36921,5906,12863,2
36922,5832,12863,2
36923,5808,12862,2
36924,5827,12862,2
36925,5950,12862,2
36926,5975,12862,2
36927,6021,12862,2
36928,6061,12862,2
36929,5970,12862,2
36930,5901,12862,2
36931,5851,12862,2
36932,5807,12862,2
36933,5816,12862,2
36934,5809,12862,2
36935,5854,12862,2
36936,5931,12862,2
36937,5954,12862,2
36938,5956,12862,2
36939,5903,12862,2
36940,5954,12862,2
36941,5910,12862,2
36942,5935,12862,2
36943,5938,12862,2
36944,5969,12862,2
36945,5981,12862,2
36946,5976,12861,2
36947,5984,12861,2
36948,5997,12861,2
36949,5994,12861,2
36950,5995,12861,2
36951,5993,12861,2
36952,5961,12861,2
36953,5983,12861,2
36954,6005,12861,2
36955,6104,12861,2
36956,6104,12861,2
36957,6071,12861,2
36958,6045,12861,2
36959,6062,12861,2
36960,6071,12861,2
36961,6108,12861,2
36962,6023,12861,2
36963,6022,12861,2
36964,6022,12861,2
36965,6056,12861,2
36966,6068,12861,2
36967,6035,12861,2
36968,6036,12861,2
36969,6014,12861,2
36970,6006,12860,2
36971,5988,12860,2
36972,5985,12860,2
36973,5960,12860,2
36974,5920,12860,2
36975,5896,12860,2
36976,5870,12860,2
36977,5842,12860,2
36978,5822,12860,2
36979,5796,12860,2
36980,5790,12860,2
36981,5784,12860,2
36982,5784,12860,2
36983,5796,12860,2
36984,5814,12860,2
36985,5852,12860,2
36986,5865,12860,2
36987,5897,12860,2
36988,5920,12860,2
36989,5921,12860,2
36990,5923,12860,2
36991,5942,12860,2
36992,5925,12860,2
36993,5929,12860,2
36994,5895,12859,2
36995,5855,12859,2
36996,5837,12859,2
36997,5803,12859,2
36998,5805,12859,2
36999,5699,12859,2
37000,5631,12859,2
37001,5605,12859,2
37002,5512,12859,2
37003,5434,12859,2
37004,5410,12859,2
37005,5417,12859,2
37006,5414,12859,2
37007,5393,12859,2
37008,5383,12859,2
37009,5381,12859,2
37010,5366,12859,2
37011,5371,12859,2
37012,5360,12859,2
37013,5352,12859,2
37014,5353,12859,2
37015,5369,12859,2
37016,5360,12859,2
37017,5358,12858,2
37018,5357,12858,2
37019,5369,12858,2
37020,5380,12858,2
37021,5349,12858,2
37022,5359,12858,2
37023,5358,12858,2
37024,5372,12858,2
37025,5370,12858,2
37026,5394,12858,2
37027,5376,12858,2
37028,5400,12858,2
37029,5390,12858,2
37030,5389,12858,2
37031,5389,12858,2
37032,5379,12858,2
37033,5373,12858,2
37034,5357,12858,2
37035,5376,12858,2
37036,5337,12858,2
37037,5344,12858,2
37038,5343,12858,2
37039,5369,12858,2
37040,5364,12858,2
37041,5368,12857,2
37042,5382,12857,2
37043,5388,12857,2
37044,5401,12857,2
37045,5414,12857,2
37046,5420,12857,2
37047,5442,12857,2
37048,5446,12857,2
37049,5433,12857,2
37050,5441,12857,2
37051,5432,12857,2
37052,5423,12857,2
37053,5418,12857,2
37054,5445,12857,2
37055,5431,12857,2
37056,5434,12857,2
37057,5422,12857,2
37058,5439,12857,2
37059,5441,12857,2
37060,5421,12857,2
37061,5448,12857,2
37062,5444,12857,2
37063,5456,12857,2
37064,5476,12856,2
37065,5471,12856,2
37066,5486,12856,2
37067,5478,12856,2
37068,5496,12856,2
37069,5485,12856,2
37070,5476,12856,2
37071,5479,12856,2
37072,5468,12856,2
37073,5465,12856,2
37074,5468,12856,2
37075,5437,12856,2
37076,5430,12856,2
37077,5439,12856,2
37078,5431,12856,2
37079,5445,12856,2
37080,5433,12856,2
37081,5423,12856,2
37082,5413,12856,2
37083,5423,12856,2
37084,5411,12856,2
37085,5434,12856,2
37086,5443,12856,2
37087,5454,12856,2
37088,5446,12855,2
37089,5446,12855,2
37090,5477,12855,2
37091,5471,12855,2
37092,5490,12855,2
37093,5495,12855,2
37094,5499,12855,2
37095,5532,12855,2
37096,5567,12855,2
37097,5574,12855,2
37098,5640,12855,2
37099,5662,12855,2
37100,5704,12855,2
37101,5739,12855,2
37102,5775,12855,2
37103,5788,12855,2
37104,5800,12855,2
37105,5793,12855,2
37106,5823,12855,2
37107,5839,12855,2
37108,5866,12855,2
37109,5888,12855,2
37110,5906,12855,2
37111,5913,12855,2
37112,5940,12854,2
37113,5937,12854,2
37114,5990,12854,2
37115,6000,12854,2
37116,5989,12854,2
37117,6014,12854,2
37118,6018,12854,2
37119,6016,12854,2
37120,6022,12854,2
37121,6010,12854,2
37122,5976,12854,2
37123,5991,12854,2
37124,5944,12854,2
37125,5921,12854,2
37126,5889,12854,2
37127,5868,12854,2
37128,5850,12854,2
37129,5843,12854,2
37130,5824,12854,2
37131,5763,12854,2
37132,5740,12854,2
37133,5725,12854,2
37134,5704,12854,2
37135,5625,12853,2
37136,5619,12853,2
37137,5602,12853,2
37138,5521,12853,2
37139,5526,12853,2
37140,5498,12853,2
37141,5502,12853,2
37142,5473,12853,2
37143,5476,12853,2
37144,5487,12853,2
37145,5503,12853,2
37146,5504,12853,2
37147,5518,12853,2
37148,5521,12853,2
37149,5542,12853,2
37150,5539,12853,2
37151,5522,12853,2
37152,5522,12853,2
37153,5538,12853,2
37154,5522,12853,2
37155,5537,12853,2
37156,5537,12853,2
37157,5554,12853,2
37158,5537,12852,2
37159,5527,12852,2
37160,5512,12852,2
37161,5512,12852,2
37162,5582,12852,2
37163,5599,12852,2
37164,5657,12852,2
37165,5716,12852,2
37166,5789,12852,2
37167,5814,12852,2
37168,5842,12852,2
37169,5775,12852,2
37170,5738,12852,2
37171,5726,12852,2
37172,5691,12852,2
37173,5627,12852,2
37174,5616,12852,2
37175,5607,12852,2
37176,5570,12852,2
37177,5524,12852,2
37178,5515,12852,2
37179,5506,12852,2
37180,5515,12852,2
37181,5472,12852,2
37182,5458,12851,2
37183,5458,12851,2
37184,5444,12851,2
37185,5435,12851,2
37186,5427,12851,2
37187,5419,12851,2
37188,5434,12851,2
37189,5426,12851,2
37190,5425,12851,2
37191,5428,12851,2
37192,5430,12851,2
37193,5444,12851,2
37194,5467,12851,2
37195,5477,12851,2
37196,5509,12851,2
37197,5527,12851,2
37198,5511,12851,2
37199,5500,12851,2
37200,5512,12851,2
37201,5516,12851,2
37202,5517,12851,2
37203,5537,12851,2
37204,5517,12851,2
37205,5498,12850,2
37206,5473,12850,2
37207,5483,12850,2
37208,5471,12850,2
37209,5421,12850,2
37210,5396,12850,2
37211,5364,12850,2
37212,5364,12850,2
37213,5357,12850,2
37214,5363,12850,2
37215,5373,12850,2
37216,5348,12850,2
37217,5348,12850,2
37218,5363,12850,2
37219,5328,12850,2
37220,5335,12850,2
37221,5345,12850,2
37222,5321,12850,2
37223,5341,12850,2
37224,5344,12850,2
37225,5364,12850,2
37226,5382,12850,2
37227,5376,12850,2
37228,5365,12850,2
37229,5365,12849,2
37230,5387,12849,2
37231,5379,12849,2
37232,5402,12849,2
37233,5407,12849,2
37234,5418,12849,2
37235,5424,12849,2
37236,5414,12849,2
37237,5450,12849,2
37238,5460,12849,2
37239,5414,12849,2
37240,5362,12849,2
37241,5389,12849,2
37242,5375,12849,2
37243,5377,12849,2
37244,5361,12849,2
37245,5356,12849,2
37246,5360,12849,2
37247,5311,12849,2
37248,5341,12849,2
37249,5315,12849,2
37250,5324,12849,2
37251,5340,12849,2
37252,5353,12848,2
37253,5335,12848,2
37254,5338,12848,2
37255,5340,12848,2
37256,5337,12848,2
37257,5327,12848,2
37258,5349,12848,2
37259,5336,12848,2
37260,5360,12848,2
37261,5358,12848,2
37262,5341,12848,2
37263,5320,12848,2
37264,5347,12848,2
37265,5386,12848,2
37266,5383,12848,2
37267,5396,12848,2
37268,5390,12848,2
37269,5405,12848,2
37270,5347,12848,2
37271,5283,12848,2
37272,5047,12848,2
37273,4890,12848,2
37274,4715,12848,2
37275,4537,12847,2
37276,4233,12847,2
37277,4127,12847,2
37278,4002,12847,2
37279,3907,12847,2
37280,3699,12847,2
37281,3538,12847,2
37282,3397,12847,2
37283,3041,12847,2
37284,2859,12847,2
37285,2669,12847,2
37286,2554,12847,2
37287,2225,12847,2
37288,2147,12847,2
37289,2020,12847,2
37290,1958,12847,2
37291,1778,12847,2
37292,1726,12847,2
37293,1662,12847,2
37294,1608,12847,2
37295,1516,12847,2
37296,1489,12847,2
37297,1465,12847,2
37298,1444,12847,2
37299,1454,12846,2
37300,1443,12846,2
37301,1420,12846,2
37302,1414,12846,2
37303,1359,12846,2
37304,1354,12846,2
37305,1322,12846,2
37306,1291,12846,2
37307,1236,12846,2
37308,1229,12846,2
37309,1195,12846,2
37310,1233,12846,2
37311,1227,12846,2
37312,1262,12846,2
37313,1300,12846,2
37314,1344,12846,2
37315,1375,12846,2
37316,1377,12846,2
37317,1291,12846,2
37318,1131,12846,2
37319,1152,12846,2
37320,1195,12846,2
37321,1254,12846,2
37322,1207,12846,2
37323,1111,12845,2
37324,1139,12845,2
37325,1240,12845,2
37326,1253,12845,2
37327,1305,12845,2
37328,1452,12845,2
37329,1526,12845,2
37330,1593,12845,2
37331,1571,12845,2
37332,1265,12845,2
37333,1287,12845,2
37334,1238,12845,2
37335,1188,12845,2
37336,1203,12845,2
37337,1113,12845,2
37338,1157,12845,2
37339,1358,12845,2
37340,1295,12845,2
37341,1313,12845,2
37342,1358,12845,2
37343,1313,12845,2
37344,1388,12845,2
37345,1388,12845,2
37346,1400,12844,2
37347,1438,12844,2
37348,1488,12844,2
37349,1485,12844,2
37350,1467,12844,2
37351,1437,12844,2
37352,1491,12844,2
37353,1596,12844,2
37354,1651,12844,2
37355,1565,12844,2
37356,1558,12844,2
37357,1519,12844,2
37358,1540,12844,2
37359,1475,12844,2
37360,1440,12844,2
37361,1206,12844,2
37362,1098,12844,2
37363,1002,12844,2
37364,1014,12843,2
37365,1073,12843,2
37366,1023,12843,2
37367,1022,12843,2
37368,1053,12843,2
37369,1053,12843,2
37370,1041,12843,2
37371,1023,12843,2
37372,1053,12843,2
37373,1082,12843,2
37374,1192,12843,2
37375,1263,12843,2
37376,1358,12843,2
37377,1513,12843,2
37378,1614,12843,2
37379,1482,12843,2
37380,1569,12842,2
37381,1616,12842,2
37382,1565,12842,2
37383,1713,12842,2
37384,1872,12842,2
37385,1978,12842,2
37386,2100,12842,2
37387,2218,12842,2
37388,2289,12842,2
37389,2538,12842,2
37390,2650,12842,2
37391,2809,12842,2
37392,3080,12842,2
37393,3180,12842,2
37394,3293,12842,2
37395,3449,12842,2
37396,3878,12842,2
37397,4007,12842,2
37398,4150,12842,2
37399,4236,12842,2
37400,4370,12842,2
37401,4526,12842,2
37402,4554,12842,2
37403,4568,12842,2
37404,4588,12841,2
37405,4647,12841,2
37406,4689,12841,2
37407,4719,12841,2
37408,4803,12841,2
37409,4828,12841,2
37410,4842,12841,2
37411,4809,12841,2
37412,4783,12841,2
37413,4757,12841,2
37414,4661,12841,2
37415,4664,12841,2
37416,4666,12841,2
37417,4607,12841,2
37418,4563,12841,2
37419,4526,12841,2
37420,4499,12841,2
37421,4480,12841,2
37422,4434,12841,2
37423,4339,12841,2
37424,4332,12841,2
37425,4308,12841,2
37426,4297,12841,2
37427,4261,12840,2
37428,4258,12840,2
37429,4259,12840,2
37430,4323,12840,2
37431,4350,12840,2
37432,4461,12840,2
37433,4484,12840,2
37434,4523,12840,2
37435,4519,12840,2
37436,4488,12840,2
37437,4490,12840,2
37438,4436,12840,2
37439,4365,12840,2
37440,4411,12840,2
37441,4422,12840,2
37442,4467,12840,2
37443,4528,12840,2
37444,4256,12840,2
37445,4115,12840,2
37446,3971,12840,2
37447,3695,12840,2
37448,3572,12840,2
37449,3414,12840,2
37450,3391,12839,2
37451,3186,12839,2
37452,3043,12839,2
37453,2894,12839,2
37454,2626,12839,2
37455,2484,12839,2
37456,2357,12839,2
37457,2293,12839,2
37458,1984,12839,2
37459,1857,12839,2
37460,1799,12839,2
37461,1765,12839,2
37462,1778,12839,2
37463,1771,12839,2
37464,1792,12839,2
37465,1841,12839,2
37466,1911,12839,2
37467,1954,12839,2
37468,2037,12839,2
37469,2216,12839,2
37470,2333,12839,2
37471,2449,12839,2
37472,2589,12839,2
37473,2740,12838,2
37474,2899,12838,2
37475,2985,12838,2
37476,3046,12838,2
37477,3042,12838,2
37478,3081,12838,2
37479,3126,12838,2
37480,3222,12838,2
37481,3415,12838,2
37482,3499,12838,2
37483,3575,12838,2
37484,3659,12838,2
37485,3763,12838,2
37486,3857,12838,2
37487,3882,12838,2
37488,3908,12838,2
37489,3905,12838,2
37490,3878,12838,2
37491,3918,12838,2
37492,4012,12838,2
37493,4046,12838,2
37494,4070,12838,2
37495,4079,12838,2
37496,4148,12838,2
37497,4085,12837,2
37498,3981,12837,2
37499,3851,12837,2
37500,3791,12837,2
37501,3749,12837,2
37502,3702,12837,2
37503,3682,12837,2
37504,3573,12837,2
37505,3504,12837,2
37506,3469,12837,2
37507,3424,12837,2
37508,3422,12837,2
37509,3380,12837,2
37510,3392,12837,2
37511,3399,12837,2
37512,3433,12837,2
37513,3459,12837,2
37514,3490,12837,2
37515,3465,12837,2
37516,3448,12837,2
37517,3425,12837,2
37518,3382,12837,2
37519,3369,12837,2
37520,3307,12837,2
37521,3331,12836,2
37522,3457,12836,2
37523,1841,12836,2
37524,1268,12836,2
37525,1056,12836,2
37526,1023,12834,2
37527,1333,12834,2
37528,1643,12834,2
37529,2087,12834,2
37530,2498,12834,2
37531,2784,12834,2
37532,3011,12834,2
37533,2921,12833,2
37534,2770,12833,2
37535,2543,12833,2
37536,2390,12833,2
37537,2267,12833,2
37538,2030,12833,2
37539,1790,12833,2
37540,1565,12833,2
37541,1459,12833,2
37542,1450,12832,2
37543,1547,12832,2
37544,1481,12832,2
37545,1440,12832,2
37546,1479,12832,2
37547,1357,12832,2
37548,1284,12832,2
37549,1131,12832,2
37550,1151,12832,2
37551,1440,12831,2
37552,2022,12831,2
37553,3222,12831,2
37554,4150,12831,2
37555,4960,12831,2
37556,5851,12831,2
37557,6276,12831,2
37558,6780,12831,2
37559,7040,12831,2
37560,7033,12831,2
37561,6960,12830,2
37562,6585,12830,2
37563,6176,12830,2
37564,5761,12830,2
37565,5220,12830,2
37566,4111,12830,2
37567,3292,12830,2
37568,2559,12830,2
37569,2049,12830,2
37570,2063,12829,2
37571,2071,12829,2
37572,2240,12829,2
37573,2313,12829,2
37574,2268,12829,2
37575,2138,12829,2
37576,1994,12829,2
37577,1731,12829,2
37578,1551,12829,2
37579,1398,12828,2
37580,1167,12828,2
37581,1037,12828,2
37582,1115,12828,2
37583,1226,12828,2
37584,1415,12828,2
37585,1614,12828,2
37586,1774,12828,2
37587,1937,12827,2
37588,1924,12827,2
37589,1893,12827,2
37590,1821,12827,2
37591,1729,12827,2
37592,1571,12827,2
37593,1402,12827,2
37594,1313,12827,2
37595,1469,12827,2
37596,1714,12826,2
37597,1927,12826,2
37598,2048,12826,2
37599,2227,12826,2
37600,2402,12826,2
37601,2316,12826,2
37602,2004,12826,2
37603,1479,12826,2
37604,1162,12826,2
37605,1036,12825,2
37606,1049,12825,2
37607,1214,12825,2
37608,1601,12825,2
37609,2026,12825,2
37610,2528,12825,2
37611,2915,12825,2
37612,3114,12825,2
37613,2871,12824,2
37614,2557,12824,2
37615,1998,12824,2
37616,1497,12824,2
37617,1212,12824,2
37618,1212,12824,2
37619,1522,12824,2
37620,1649,12824,2
37621,1820,12824,2
37622,1863,12823,2
37623,1833,12823,2
37624,1622,12823,2
37625,1279,12823,2
37626,1011,12823,2
37627,1163,12819,2
37628,1530,12819,2
37629,2111,12819,2
37630,3044,12819,2
37631,3921,12819,2
37632,4434,12819,2
37633,4799,12819,2
37634,4884,12819,2
37635,4829,12818,2
37636,4745,12818,2
37637,4617,12818,2
37638,4636,12818,2
37639,4298,12818,2
37640,4224,12818,2
37641,4241,12818,2
37642,3973,12818,2
37643,3551,12818,2
37644,3105,12817,2
37645,3028,12817,2
37646,3093,12817,2
37647,3128,12817,2
37648,3147,12817,2
37649,3370,12817,2
37650,3701,12817,2
37651,3409,12817,2
37652,2803,12816,2
37653,2429,12816,2
37654,2257,12816,2
37655,2223,12816,2
37656,2350,12816,2
37657,2527,12816,2
37658,2877,12816,2
37659,3213,12816,2
37660,3507,12815,2
37661,3960,12815,2
37662,4438,12815,2
37663,4700,12815,2
37664,4775,12815,2
37665,4591,12815,2
37666,3835,12815,2
37667,3066,12815,2
37668,2090,12814,2
37669,1809,12814,2
37670,1581,12814,2
37671,1480,12814,2
37672,1804,12814,2
37673,2163,12814,2
37674,2596,12814,2
37675,3007,12814,2
37676,3507,12814,2
37677,3837,12813,2
37678,4170,12813,2
37679,4530,12813,2
37680,4693,12813,2
37681,4856,12813,2
37682,5050,12813,2
37683,5355,12813,2
37684,5612,12813,2
37685,5780,12812,2
37686,5822,12812,2
37687,5778,12812,2
37688,5306,12812,2
37689,4497,12812,2
37690,3796,12812,2
37691,3379,12812,2
37692,3139,12812,2
37693,3197,12811,2
37694,3328,12811,2
37695,3430,12811,2
37696,3547,12811,2
37697,3708,12811,2
37698,3942,12811,2
37699,4125,12811,2
37700,4402,12811,2
37701,4632,12811,2
37702,5079,12810,2
37703,5387,12810,2
37704,5832,12810,2
37705,6133,12810,2
37706,6165,12810,2
37707,6058,12810,2
37708,5669,12810,2
37709,4816,12810,2
37710,3575,12809,2
37711,2706,12809,2
37712,1927,12809,2
37713,1530,12809,2
37714,1373,12809,2
37715,1366,12809,2
37716,1753,12809,2
37717,2308,12809,2
37718,2750,12808,2
37719,3356,12808,2
37720,3654,12808,2
37721,4100,12808,2
37722,4381,12808,2
37723,4404,12808,2
37724,4329,12808,2
37725,4218,12808,2
37726,4117,12808,2
37727,3973,12807,2
37728,3868,12807,2
37729,3881,12807,2
37730,4002,12807,2
37731,4071,12807,2
37732,4239,12807,2
37733,4369,12807,2
37734,4571,12807,2
37735,4716,12806,2
37736,4707,12806,2
37737,4438,12806,2
37738,4304,12806,2
37739,4392,12806,2
37740,4469,12806,2
37741,4596,12806,2
37742,4662,12806,2
37743,4626,12805,2
37744,4623,12805,2
37745,4874,12805,2
37746,5086,12805,2
37747,5310,12805,2
37748,5211,12805,2
37749,5130,12805,2
37750,4951,12805,2
37751,4889,12804,2
37752,5013,12804,2
37753,4753,12804,2
37754,4047,12804,2
37755,3574,12804,2
37756,3190,12804,2
37757,3342,12804,2
37758,2861,12804,2
37759,1837,12804,2
37760,1413,12803,2
37761,1294,12803,2
37762,1412,12803,2
37763,1304,12803,2
37764,1308,12803,2
37765,1614,12803,2
37766,2051,12803,2
37767,2673,12803,2
37768,2504,12802,2
37769,2045,12802,2
37770,1563,12802,2
37771,1467,12802,2
37772,1514,12802,2
37773,1562,12802,2
37774,1663,12802,2
37775,1672,12802,2
37776,1624,12801,2
37777,1568,12801,2
37778,1492,12801,2
37779,1477,12801,2
37780,1478,12801,2
37781,1470,12801,2
37782,1425,12801,2
37783,1529,12801,2
37784,1355,12801,2
37785,1758,12800,2
37786,2150,12800,2
37787,2274,12800,2
37788,2660,12800,2
37789,3062,12800,2
37790,3255,12800,2
37791,3506,12800,2
37792,3822,12800,2
37793,4733,12799,2
37794,5177,12799,2
37795,5270,12799,2
37796,5302,12799,2
37797,5443,12799,2
37798,5325,12799,2
37799,5108,12799,2
37800,5034,12799,2
37801,4902,12799,2
37802,4846,12798,2
37803,4663,12798,2
37804,4443,12798,2
37805,4190,12798,2
37806,4138,12798,2
37807,4225,12798,2
37808,4382,12798,2
37809,4471,12798,2
37810,4600,12797,2
37811,4743,12797,2
37812,4940,12797,2
37813,5108,12797,2
37814,5178,12797,2
37815,5080,12797,2
37816,4986,12797,2
37817,4959,12797,2
37818,4878,12797,2
37819,4895,12796,2
37820,4920,12796,2
37821,4883,12796,2
37822,4792,12796,2
37823,4723,12796,2
37824,4707,12796,2
37825,4680,12796,2
37826,4679,12796,2
37827,4682,12795,2
37828,4643,12795,2
37829,4703,12795,2
37830,4750,12795,2
37831,4702,12795,2
37832,4666,12795,2
37833,4689,12795,2
37834,4724,12795,2
37835,4763,12795,2
37836,4783,12794,2
37837,4788,12794,2
37838,4769,12794,2
37839,4734,12794,2
37840,4651,12794,2
37841,4622,12794,2
37842,4594,12794,2
37843,4608,12794,2
37844,4576,12794,2
37845,4581,12793,2
37846,4534,12793,2
37847,4579,12793,2
37848,4565,12793,2
37849,4569,12793,2
37850,4602,12793,2
37851,4657,12793,2
37852,4655,12793,2
37853,4703,12792,2
37854,4702,12792,2
37855,4698,12792,2
37856,4718,12792,2
37857,4703,12792,2
37858,4664,12792,2
37859,4640,12792,2
37860,4591,12792,2
37861,4542,12792,2
37862,4487,12791,2
37863,4455,12791,2
37864,4448,12791,2
37865,4423,12791,2
37866,4456,12791,2
37867,4471,12791,2
37868,4530,12791,2
37869,4591,12791,2
37870,4619,12791,2
37871,4619,12790,2
37872,4698,12790,2
37873,4725,12790,2
37874,4750,12790,2
37875,4830,12790,2
37876,4891,12790,2
37877,4920,12790,2
37878,4906,12790,2
37879,4935,12790,2
37880,4946,12789,2
37881,4936,12789,2
37882,4997,12789,2
37883,4989,12789,2
37884,4940,12789,2
37885,4755,12789,2
37886,4705,12789,2
37887,4671,12789,2
37888,4693,12788,2
37889,4708,12788,2
37890,4721,12788,2
37891,4731,12788,2
37892,4714,12788,2
37893,4722,12788,2
37894,4654,12788,2
37895,4694,12788,2
