,overpoints,to_end_seconds
39724,5173,12457
39725,5679,12457
39726,6106,12456
39727,6462,12456
39728,6625,12456
39729,6867,12456
39730,7006,12456
39731,7107,12456
39732,7052,12456
39733,7002,12456
39734,7023,12456
39735,7096,12456
39736,7334,12456
39737,7350,12455
39738,7348,12455
39739,7138,12455
39740,7069,12455
39741,7022,12455
39742,7007,12455
39743,6988,12455
39744,6756,12455
39745,6539,12455
39746,6416,12455
39747,6410,12454
39748,6491,12454
39749,6378,12454
39750,6103,12454
39751,5696,12454
39752,5387,12454
39753,4889,12454
39754,4382,12454
39755,3876,12454
39756,3183,12454
39757,2555,12454
39758,2051,12453
39759,1682,12453
39760,1518,12453
39761,1376,12453
39762,1365,12453
39763,1376,12453
39764,1416,12453
39765,1376,12453
39766,1421,12453
39767,1462,12453
39768,1564,12452
39769,1796,12452
39770,2092,12452
39771,2423,12452
39772,2637,12452
39773,2847,12452
39774,2875,12452
39775,2701,12452
39776,2449,12452
39777,2247,12452
39778,2032,12452
39779,1857,12451
39780,1671,12451
39781,1516,12451
39782,1457,12451
39783,1536,12451
39784,1657,12451
39785,1969,12451
39786,2573,12451
39787,3594,12451
39788,4485,12451
39789,5665,12450
39790,6405,12450
39791,6935,12450
39792,7141,12450
39793,7261,12450
39794,7224,12450
39795,7214,12450
39796,7285,12450
39797,7324,12450
39798,7378,12450
39799,7410,12450
39800,7441,12449
39801,7377,12449
39802,7333,12449
39803,7228,12449
39804,7148,12449
39805,7017,12449
39806,6945,12449
39807,6800,12449
39808,6619,12449
39809,6458,12449
39810,6301,12448
39811,6255,12448
39812,5927,12448
39813,5439,12448
39814,5018,12448
39815,4857,12448
39816,4862,12448
39817,5260,12448
39818,5903,12448
39819,6442,12448
39820,6832,12447
39821,7141,12447
39822,7267,12447
39823,7321,12447
39824,7325,12447
39825,7386,12447
39826,7341,12447
39827,7413,12447
39828,7459,12447
39829,7459,12447
39830,7425,12446
39831,7387,12446
39832,7323,12446
39833,7287,12446
39834,7276,12446
39835,7199,12446
39836,7156,12446
39837,7113,12446
39838,7120,12446
39839,7081,12446
39840,7094,12446
39841,7052,12445
39842,6969,12445
39843,6832,12445
39844,6669,12445
39845,6428,12445
39846,6175,12445
39847,5947,12445
39848,5613,12445
39849,5258,12445
39850,4905,12445
39851,4489,12444
39852,3979,12444
39853,3677,12444
39854,3226,12444
39855,2848,12444
39856,2508,12444
39857,2338,12444
39858,2324,12444
39859,2381,12444
39860,2420,12444
39861,2627,12444
39862,3010,12443
39863,3345,12443
39864,4120,12443
39865,5098,12443
39866,6131,12443
39867,6917,12443
39868,7283,12443
39869,7521,12443
39870,7721,12443
39871,7820,12443
39872,7932,12442
39873,7927,12442
39874,7906,12442
39875,8060,12442
39876,8140,12442
39877,8204,12442
39878,8205,12442
39879,8064,12442
39880,7868,12442
39881,7782,12442
39882,7767,12441
39883,7811,12441
39884,7748,12441
39885,7699,12441
39886,7699,12441
39887,7659,12441
39888,7579,12441
39889,7384,12441
39890,7118,12441
39891,6715,12441
39892,6278,12441
39893,5783,12440
39894,5303,12440
39895,4787,12440
39896,4499,12440
39897,4143,12440
39898,3830,12440
39899,3672,12440
39900,3528,12440
39901,3679,12440
39902,4128,12440
39903,4725,12439
39904,5521,12439
39905,6118,12439
39906,6731,12439
39907,7175,12439
39908,7322,12439
39909,7426,12439
39910,7419,12439
39911,7442,12439
39912,7445,12439
39913,7399,12439
39914,7393,12438
39915,7372,12438
39916,7370,12438
39917,7372,12438
39918,7357,12438
39919,7351,12438
39920,7270,12438
39921,7221,12438
39922,7179,12438
39923,7174,12438
39924,7185,12437
39925,7164,12437
39926,7018,12437
39927,6900,12437
39928,6808,12437
39929,6664,12437
39930,6571,12437
39931,6350,12437
39932,6099,12437
39933,5828,12437
39934,5623,12436
39935,5423,12436
39936,4990,12436
39937,4580,12436
39938,4124,12436
39939,3794,12436
39940,3519,12436
39941,3387,12436
39942,3335,12436
39943,3379,12436
39944,3821,12436
39945,4508,12435
39946,5390,12435
39947,6300,12435
39948,7005,12435
39949,7589,12435
39950,7916,12435
39951,8187,12435
39952,8256,12435
39953,8313,12435
39954,8267,12435
39955,8262,12434
39956,8156,12434
39957,8080,12434
39958,8182,12434
39959,8441,12434
39960,8577,12434
39961,8663,12434
39962,8712,12434
39963,8673,12434
39964,8668,12434
39965,8670,12433
39966,8641,12433
39967,8615,12433
39968,8565,12433
39969,8427,12433
39970,8295,12433
39971,8080,12433
39972,7787,12433
39973,7379,12433
39974,6983,12433
39975,6761,12433
39976,6074,12432
39977,5368,12432
39978,4737,12432
39979,4242,12432
39980,3815,12432
39981,3178,12432
39982,2668,12432
39983,2451,12432
39984,2274,12432
39985,2248,12432
39986,2198,12431
39987,2219,12431
39988,2197,12431
39989,2185,12431
39990,2134,12431
39991,2116,12431
39992,2094,12431
39993,2141,12431
39994,2304,12431
39995,2637,12431
39996,3167,12430
39997,3818,12430
39998,4824,12430
39999,5787,12430
40000,6617,12430
40001,7106,12430
40002,7639,12430
40003,7966,12430
40004,8115,12430
40005,8180,12430
40006,8184,12430
40007,8008,12429
40008,7777,12429
40009,7612,12429
40010,7382,12429
40011,7092,12429
40012,6728,12429
40013,6346,12429
40014,5906,12429
40015,5543,12429
40016,5182,12429
40017,4874,12428
40018,4742,12428
40019,4654,12428
40020,4752,12428
40021,5151,12428
40022,5872,12428
40023,6287,12428
40024,6399,12428
40025,6083,12428
40026,5594,12428
40027,4956,12428
40028,4748,12427
40029,4973,12427
40030,5446,12427
40031,6307,12427
40032,6887,12427
40033,6952,12427
40034,6898,12427
40035,7072,12427
40036,7256,12427
40037,7415,12427
40038,7663,12426
40039,7880,12426
40040,8084,12426
40041,8245,12426
40042,8348,12426
40043,8390,12426
40044,8399,12426
40045,8324,12426
40046,8227,12426
40047,8069,12426
40048,7829,12425
40049,7548,12425
40050,7166,12425
40051,6810,12425
40052,6473,12425
40053,6169,12425
40054,5967,12425
40055,5659,12425
40056,5613,12425
40057,5785,12425
40058,5963,12425
40059,6245,12424
40060,6506,12424
40061,6832,12424
40062,6983,12424
40063,7304,12424
40064,7653,12424
40065,7992,12424
40066,8126,12424
40067,8325,12424
40068,8400,12424
40069,8422,12423
40070,8369,12423
40071,8287,12423
40072,8065,12423
40073,7826,12423
40074,7585,12423
40075,7294,12423
40076,7086,12423
40077,7092,12423
40078,7362,12423
40079,7447,12423
40080,7518,12422
40081,7549,12422
40082,7554,12422
40083,7557,12422
40084,7454,12422
40085,7398,12422
40086,7453,12422
40087,7249,12422
40088,7019,12422
40089,7086,12422
40090,7223,12421
40091,7308,12421
40092,7276,12421
40093,7327,12421
40094,7334,12421
40095,7299,12421
40096,7215,12421
40097,7158,12421
40098,7047,12421
40099,6963,12421
40100,7113,12421
40101,7219,12420
40102,7309,12420
40103,7398,12420
40104,7646,12420
40105,7930,12420
40106,8261,12420
40107,8462,12420
40108,8594,12420
40109,8626,12420
40110,8557,12420
40111,8403,12419
40112,8231,12419
40113,8033,12419
40114,7913,12419
40115,7672,12419
40116,7537,12419
40117,7666,12419
40118,7681,12419
40119,7673,12419
40120,7503,12419
40121,7384,12419
40122,7395,12418
40123,7375,12418
40124,7521,12418
40125,7748,12418
40126,7892,12418
40127,7931,12418
40128,8004,12418
40129,8083,12418
40130,8058,12418
40131,7950,12418
40132,7794,12417
40133,7571,12417
40134,7509,12417
40135,7497,12417
40136,7407,12417
40137,7671,12417
40138,7907,12417
40139,8229,12417
40140,8397,12417
40141,8368,12417
40142,8370,12416
40143,8459,12416
40144,8474,12416
40145,8428,12416
40146,8298,12416
40147,8304,12416
40148,8256,12416
40149,8185,12416
40150,8106,12416
40151,7914,12416
40152,7702,12416
40153,7402,12415
40154,7138,12415
40155,6751,12415
40156,6389,12415
40157,5985,12415
40158,5466,12415
40159,4759,12415
40160,3969,12415
40161,3088,12415
40162,2226,12415
40163,1629,12414
40164,1306,12414
40165,1083,12414
40166,1049,12414
40167,1068,12413
40168,1149,12412
40169,1216,12412
40170,1200,12412
40171,1115,12412
40172,1012,12412
40173,1382,12411
40174,1932,12411
40175,2786,12411
40176,3388,12411
40177,3780,12411
40178,4006,12411
40179,4045,12411
40180,3890,12411
40181,3584,12410
40182,3096,12410
40183,2678,12410
40184,2371,12410
40185,2202,12410
40186,2105,12410
40187,2240,12410
40188,2427,12410
40189,2666,12410
40190,2760,12410
40191,2713,12409
40192,2626,12409
40193,2483,12409
40194,2361,12409
40195,2365,12409
40196,2485,12409
40197,2731,12409
40198,3036,12409
40199,3329,12409
40200,3518,12409
40201,3517,12409
40202,3416,12408
40203,3341,12408
40204,3203,12408
40205,3048,12408
40206,2872,12408
40207,2694,12408
40208,2539,12408
40209,2452,12408
40210,2407,12408
40211,2447,12408
40212,2380,12407
40213,2370,12407
40214,2382,12407
40215,2288,12407
40216,2265,12407
40217,2305,12407
40218,2425,12407
40219,2545,12407
40220,2619,12407
40221,2890,12407
40222,3245,12406
40223,3729,12406
40224,4202,12406
40225,4564,12406
40226,4849,12406
40227,4772,12406
40228,4550,12406
40229,4354,12406
40230,4094,12406
40231,3904,12406
40232,3774,12406
40233,3726,12405
40234,3614,12405
40235,3443,12405
40236,3428,12405
40237,3510,12405
40238,3676,12405
40239,3912,12405
40240,4200,12405
40241,4448,12405
40242,4794,12405
40243,5152,12404
40244,5433,12404
40245,5645,12404
40246,5694,12404
40247,5605,12404
40248,5345,12404
40249,5009,12404
40250,4619,12404
40251,4226,12404
40252,3805,12404
40253,3721,12403
40254,3448,12403
40255,3110,12403
40256,2794,12403
40257,2352,12403
40258,1915,12403
40259,1477,12403
40260,1152,12403
40261,1039,12402
40262,1237,12402
40263,1302,12402
40264,1264,12402
40265,1415,12402
40266,1425,12402
40267,1287,12402
40268,1259,12402
40269,1268,12402
40270,1374,12402
40271,1449,12402
40272,1272,12401
40273,1033,12401
40274,1045,12401
40275,1400,12401
40276,1419,12401
40277,1269,12401
40278,1157,12401
40279,1039,12401
40280,1123,12401
40281,1358,12400
40282,1404,12400
40283,1560,12400
40284,1710,12400
40285,1843,12400
40286,1902,12400
40287,1917,12400
40288,2104,12400
40289,2717,12400
40290,3398,12400
40291,3898,12399
40292,4297,12399
40293,4648,12399
40294,4947,12399
40295,5251,12399
40296,5566,12399
40297,5665,12399
40298,5746,12399
40299,5800,12399
40300,5762,12399
40301,5641,12399
40302,5443,12398
40303,5295,12398
40304,5047,12398
40305,4800,12398
40306,4671,12398
40307,4620,12398
40308,4646,12398
40309,4483,12398
40310,4405,12398
40311,4332,12398
40312,4320,12397
40313,4279,12397
40314,4415,12397
40315,4731,12397
40316,5050,12397
40317,5218,12397
40318,5513,12397
40319,5802,12397
40320,6148,12397
40321,6615,12397
40322,6855,12397
40323,6620,12396
40324,6309,12396
40325,5891,12396
40326,5621,12396
40327,5372,12396
40328,5314,12396
40329,5293,12396
40330,5230,12396
40331,5111,12396
40332,5102,12396
40333,5215,12395
40334,5191,12395
40335,5120,12395
40336,5042,12395
40337,4719,12395
